"Date","Price","Open","High","Low","Vol.","Change %"
"May 09, 2010","6,056.71","5,814.41","6,276.80","5,805.98","930.91M","5.98%"
"May 02, 2010","5,715.09","6,122.76","6,197.00","5,655.18","1.18B","-6.86%"
"Apr 25, 2010","6,135.70","6,317.13","6,341.52","6,024.01","907.51M","-1.98%"
"Apr 18, 2010","6,259.53","6,158.60","6,287.54","6,140.38","715.00M","1.27%"
"Apr 11, 2010","6,180.90","6,283.81","6,310.76","6,162.84","638.34M","-1.10%"
"Apr 04, 2010","6,249.70","6,250.01","6,265.32","6,138.02","384.17M","0.23%"
"Mar 28, 2010","6,235.56","6,150.17","6,238.57","6,108.23","413.85M","1.89%"
"Mar 21, 2010","6,120.05","5,960.85","6,139.50","5,910.85","590.04M","2.30%"
"Mar 14, 2010","5,982.43","5,933.63","6,041.95","5,898.22","642.63M","0.63%"
"Mar 07, 2010","5,945.11","5,891.74","5,989.88","5,838.17","494.77M","1.15%"
"Feb 28, 2010","5,877.36","5,652.85","5,880.25","5,641.18","534.86M","4.98%"
"Feb 21, 2010","5,598.46","5,741.00","5,743.89","5,518.27","628.15M","-2.16%"
"Feb 14, 2010","5,722.05","5,525.74","5,729.58","5,498.07","537.28M","4.03%"
"Feb 07, 2010","5,500.39","5,476.47","5,592.27","5,434.40","637.46M","1.22%"
"Jan 31, 2010","5,434.34","5,587.50","5,733.71","5,433.02","806.86M","-3.11%"
"Jan 24, 2010","5,608.79","5,662.85","5,718.81","5,540.33","798.93M","-1.52%"
"Jan 17, 2010","5,695.32","5,897.63","5,988.80","5,639.49","627.89M","-3.07%"
"Jan 10, 2010","5,875.97","6,057.93","6,094.26","5,866.84","619.16M","-2.68%"
"Jan 03, 2010","6,037.61","5,975.52","6,058.02","5,961.25","590.46M","1.35%"
"Dec 27, 2009","5,957.43","5,977.99","6,026.69","5,949.45","121.13M","-0.00%"
"Dec 20, 2009","5,957.44","5,841.81","5,988.28","5,841.69","243.35M","2.16%"
"Dec 13, 2009","5,831.21","5,803.20","5,903.43","5,752.21","612.73M","1.30%"
"Dec 06, 2009","5,756.29","5,812.11","5,812.69","5,605.43","462.98M","-1.05%"
